criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;14.0361;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;0.000825013;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000034878;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;0.00903507;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;0.00223211;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BH;electricity-mix;NULL;;Bahrain;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000384;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.795168;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000394158;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.00324881;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.00410486;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000465504;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;12.702;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.000808687;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000013234;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.00884755;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.00239822;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BD;electricity-mix;NULL;;Bangladesh;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000007044;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.795697;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000840478;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.000986305;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.00198325;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000188692;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;13.0352;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.000789831;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000153448;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.00297584;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.00223522;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BY;electricity-mix;NULL;;Belarus;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000007984;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.256537;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000337201;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.000786419;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;1.7516;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000615068;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;8.98759;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.000164853;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000303808;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.0011414;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.000481893;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BE;electricity-mix;NULL;;Belgium;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000592112;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;1.19128;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000239702;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.0298067;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.000198363;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000250341;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;13.8784;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.00115612;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000835947;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.0126502;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.00539005;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BJ;electricity-mix;NULL;;Benin;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000569;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.585131;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000969793;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00164035;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.013377;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000136781;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;9.2001;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000356727;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000103461;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00390836;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0011009;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BO;electricity-mix;NULL;;Bolivia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000019861;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;1.56025;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000148007;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.0019801;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.00438264;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000004189;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;14.868;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.00219132;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000133548;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.00579339;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.00706082;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BA;electricity-mix;NULL;;Bosnia and Herzegovina;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000019945;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;2.12572;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000866014;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0273757;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.00398508;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000232579;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;19.6029;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.00330841;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000337534;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0362649;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.00996513;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BW;electricity-mix;NULL;;Botswana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000009574;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.278647;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000010962;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.00166165;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.107331;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000169312;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;1.7701;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.00015293;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000921589;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.00167224;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.000554689;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BR;electricity-mix;NULL;;Brazil;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000148919;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.997577;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000185641;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0018839;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000190829;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000019879;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;15.6889;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000612467;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000369545;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00670817;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00183318;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BN;electricity-mix;NULL;;Brunei Darussalam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001277;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.827087;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000823611;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.000850411;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;1.32168;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000028812;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;12.118;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.000581099;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000284254;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.000680296;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.00315384;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix BG;electricity-mix;NULL;;Bulgaria;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000029931;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;1.41054;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000319202;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0423186;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000446268;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000357167;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;18.2978;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00180372;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000132092;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0197402;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00726782;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KH;electricity-mix;NULL;;Cambodia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002027;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.456622;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000146313;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00713268;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000898011;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000590049;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;5.14394;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000372621;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000215453;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00407826;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00158489;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix CM;electricity-mix;NULL;;Cameroon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000918;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix CA;electricity-mix;NULL;;Canada;0-Base data;Base IMPACTS ®Version 2.01;;;0.238191;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix CA;electricity-mix;NULL;;Canada;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000993179;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix CA;electricity-mix;NULL;;Canada;0-Base data;Base IMPACTS ®Version 2.01;;;0.00144613;NULL;NULL
